,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total,,,Возраст,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Другие импортные,17,"32,184","6,1",0,0,0,0,0,3,"4,7799","10,1","14,9",687,8,"14,7955",13,46,668,1,"1,6452","1,3","5,1",47,5,"8,7306","6,3","27,1",209,1,"2,2328","5,8","6,9",76
,,,Другие отечественные,18,"33,2131","6,3",1,"2,018","3,4","6,1",335,3,"6,0123","12,7","18,1",1 070,5,"9,2485","8,1","27,8",517,3,"6,0588","4,6","18,2",215,4,"7,6428","5,5",23,226,1,"2,2328","5,8","6,7",94
,,Предпочтение марок чипсов за полгода,Chio,8,"15,252","2,9",0,0,0,0,0,2,"3,1395","6,6","20,6",860,4,"6,5879","5,8","43,2",567,0,0,0,0,0,1,"1,7938","1,3","11,8",82,2,"3,7309","9,7","24,5",241
,,,Chipster's,22,"41,5854","7,9",2,"3,6161","6,2","8,7",326,3,"4,7168",10,"11,3",456,8,"15,9009","13,9","38,2",483,4,"7,7381","5,9","18,6",149,4,"7,1655","5,2","17,2",115,1,"2,4479","6,4","5,9",56
,,,Estrella,14,"25,4949","4,8",0,0,0,0,0,3,"4,7168",10,"18,5",1 100,7,"12,5678",11,"49,3",921,3,"6,4593","4,9","25,3",300,1,"1,751","1,3","6,9",68,0,0,0,0,0
,,,HROOM,8,"15,744",3,0,0,0,0,0,3,"5,0493","10,7","32,1",1 393,4,"7,4364","6,5","47,2",644,2,"3,2583","2,5","20,7",179,0,0,0,0,0,0,0,0,0,0
,,,KartoFan,19,"35,7862","6,8",1,"2,6865","4,6","7,5",417,2,"3,6381","7,7","10,2",606,6,"10,3939","9,1",29,544,3,"6,119","4,7","17,1",203,6,"11,1518","8,1","31,2",309,1,"1,7969","4,7",5,71
,,,Lay's,140,"262,5887","49,8",13,"23,7955","40,6","9,1",320,14,"26,3686","55,7",10,381,32,"59,6095","52,3","22,7",271,38,"72,41","55,4","27,6",208,38,"71,9936","52,1","27,4",173,4,"8,4115","21,9","3,2",29
,,,Pringles,21,"38,6653","7,3",2,"3,6276","6,2","9,4",292,1,"1,9071",4,"4,9",165,6,"10,9795","9,6","28,4",298,5,"9,5429","7,3","24,7",164,7,"12,6083","9,1","32,6",181,0,0,0,0,0
,,,Золотисті (Жайвір),11,"20,8416",4,0,0,0,0,0,3,"5,6955",12,"27,3",1 268,4,"7,1742","6,3","34,4",502,2,"4,5738","3,5","21,9",203,2,"3,3981","2,5","16,3",126,0,0,0,0,0
,,,Люкс,98,"184,7272",35,11,"21,2437","36,3","11,5",413,10,"17,9949",38,"9,7",376,19,"35,017","30,7",19,230,24,"44,9673","34,4","24,3",187,28,"52,6715","38,1","28,5",183,7,"12,8328","33,4","6,9",63
,,,Повна Чаша,11,"20,5489","3,9",0,0,0,0,0,4,"8,3785","17,7","40,8",2 705,3,"5,5638","4,9","27,1",564,2,"3,0701","2,3","14,9",197,2,"3,5365","2,6","17,2",190,0,0,0,0,0
,,,Премія,14,"25,7825","4,9",0,0,0,0,0,2,"3,7857",8,"14,7",1 029,6,"11,1801","9,8","43,4",955,3,"4,824","3,7","18,7",261,2,"3,5448","2,6","13,7",160,1,"2,4479","6,4","9,5",157
,,,Розумний вибір,19,"35,114","6,7",0,0,0,0,0,3,"5,6928",12,"16,2",853,9,"17,6249","15,5","50,2",830,6,"11,7963",9,"33,6",352,0,0,0,0,0,0,0,0,0,0
,,,Своя Лінія,21,"39,9306","7,6",2,"3,5956","6,1",9,313,5,"8,9573","18,9","22,4",837,4,"8,1713","7,2","20,5",240,7,"13,2414","10,1","33,2",247,2,"3,5171","2,5","8,8",55,1,"2,4479","6,4","6,1",54
,,,Другие импортные,7,"13,9606","2,6",0,0,0,0,0,3,"4,7799","10,1","34,2",1 619,4,"7,4355","6,5","53,3",791,0,0,0,0,0,1,"1,7452","1,3","12,5",98,0,0,0,0,0
,,,Другие отечественные,5,"9,2606","1,8",1,"2,018","3,4","21,8",690,1,"1,8787",4,"20,3",689,1,"1,7984","1,6","19,4",207,1,"1,8204","1,4","19,7",133,1,"1,7452","1,3","18,8",106,0,0,0,0,0
,,Покупка чипсов за полгода,Покупали регулярно,86,"161,6041","30,7",15,"27,4141","46,8",17,810,15,"28,1221","59,5","17,4",891,21,"38,7739",34,24,386,19,"36,6464",28,"22,7",231,13,"23,5343",17,"14,6",124,4,"7,1134","18,5","4,4",53
,,,Покупали нерегулярно,162,"305,423","57,9",11,"21,0026","35,9","6,9",198,9,"17,4504","36,9","5,7",177,34,"64,5421","56,6","21,1",205,40,"75,9798","58,2","24,9",153,55,"104,0104","75,2","34,1",175,12,"22,4379","58,5","7,3",54
,,,Не покупали,32,"60,1584","11,4",5,"10,144","17,3","16,9",75,1,"1,731","3,7","2,9",14,6,"10,7174","9,4","17,8",27,10,"18,0306","13,8",30,28,6,"10,7012","7,7","17,8",14,5,"8,8341",23,"14,7",16
,,Ориентация на количество марок при покупке чипсов,Покупали одну определённую марку,59,"111,7283","21,2",10,"18,0897","30,9","16,2",476,8,"14,1705",30,"12,7",400,12,"22,9401","20,1","20,5",203,16,"29,9645","22,9","26,8",169,11,"20,0327","14,5","17,9",94,3,"6,5307",17,"5,8",43
,,,Покупали 2-3 определённые марки,154,"290,3988","55,1",12,"22,6404","38,7","7,8",281,12,"22,886","48,4","7,9",305,34,"63,3969","55,6","21,8",265,37,"69,9367","53,5","24,1",186,51,"96,7353",70,"33,3",214,8,"14,8035","38,6","5,1",46
,,,"Покупали то, что было в продаже",34,"64,9001","12,3",4,"7,6866","13,1","11,8",361,5,"8,5159",18,"13,1",429,9,"16,979","14,9","26,2",269,7,"12,7249","9,7","19,6",128,6,"10,7766","7,8","16,6",90,4,"8,2171","21,4","12,7",98
,Грибы,Total,,465,"874,752",100,34,"64,5733",100,"7,4",141,26,"48,1315",100,"5,5",113,89,"168,3894",100,"19,2",124,140,"263,8495",100,"30,2",123,133,"249,742",100,"28,6",97,43,"80,0664",100,"9,2",44
,,Потребление чипсов за полгода,Потребляли,393,"738,8813","84,5",30,"56,3192","87,2","7,6",252,24,"44,2184","91,9",6,213,81,"152,1165","90,3","20,6",230,128,"240,31","91,1","32,5",230,105,"197,6846","79,2","26,8",158,26,"48,2327","60,2","6,5",55
,,,Не потребляли,72,"135,8707","15,5",4,"8,2541","12,8","6,1",35,2,"3,9131","8,1","2,9",18,9,"16,2729","9,7",12,23,13,"23,5395","8,9","17,3",22,28,"52,0574","20,8","38,3",40,17,"31,8337","39,8","23,4",34
,,Предпочтение вкусовых качеств чипсов,Барбекю,54,"101,3332","11,6",6,"10,8785","16,8","10,7",497,2,"3,6114","7,5","3,6",177,15,"28,0266","16,6","27,7",432,16,"29,3666","11,1",29,287,14,"26,8856","10,8","26,5",219,1,"2,5644","3,2","2,5",30
,,,Бекон,139,"262,0486",30,11,"21,3076",33,"8,1",305,13,"25,0123",52,"9,5",384,29,"53,8091",32,"20,5",260,44,"81,8501",31,"31,2",250,32,"60,171","24,1",23,154,11,"19,8985","24,9","7,6",72
,,,Сыр,241,"453,9773","51,9",12,"22,9387","35,5","5,1",234,17,"31,7448",66,7,348,54,"100,8416","59,9","22,2",347,83,"157,0947","59,5","34,6",343,62,"117,147","46,9","25,8",213,13,"24,2105","30,2","5,3",63
,,,Лук,114,"214,3039","24,5",4,"6,9444","10,8","3,2",186,10,"19,5966","40,7","9,1",562,30,"55,8381","33,2","26,1",503,38,"71,3945","27,1","33,3",408,28,"52,4043",21,"24,5",250,4,"8,126","10,1","3,8",55
,,,Грибы,223,"419,7343",48,17,"31,9564","49,5","7,6",738,18,"33,1084","68,8","7,9",820,41,"76,6884","45,5","18,3",597,74,"138,5624","52,5",33,684,60,"112,9422","45,2","26,9",465,14,"26,4764","33,1","6,3",155
,,,Паприка,127,"239,6165","27,4",12,"21,9785",34,"9,2",481,9,"16,6357","34,6","6,9",391,26,"49,1656","29,2","20,5",363,40,"75,1451","28,5","31,4",352,35,"66,2836","26,5","27,7",259,6,"10,408",13,"4,3",58
,,,Сметана с зеленью/луком/грибами,220,"414,183","47,3",19,"36,4895","56,5","8,8",407,17,"32,2783","67,1","7,8",386,51,"95,6016","56,8","23,1",359,69,"130,5825","49,5","31,5",311,53,"99,6794","39,9","24,1",198,10,"19,5517","24,4","4,7",55
,,,Курица,72,"135,3617","15,5",6,"11,1811","17,3","8,3",642,4,"6,6674","13,9","4,9",411,14,"25,5336","15,2","18,9",494,24,"45,4172","17,2","33,6",557,19,"35,1366","14,1",26,360,6,"11,4257","14,3","8,4",166
,,,Красная икра,52,"96,9042","11,1",5,"8,7388","13,5",9,644,1,"1,9071",4,2,151,15,"27,7989","16,5","28,7",691,18,"33,029","12,5","34,1",520,14,"25,4305","10,2","26,2",334,0,0,0,0,0
,,,Краб,133,"249,7837","28,6",9,"17,5177","27,1",7,378,10,"18,8544","39,2","7,5",437,34,"63,8475","37,9","25,6",465,37,"70,0171","26,5",28,323,39,"72,45",29,29,279,4,"7,097","8,9","2,8",39
,,,Другие,14,"26,4685",3,2,"4,4703","6,9","16,9",688,1,"1,7044","3,5","6,4",281,4,"7,8083","4,6","29,5",405,5,"8,6056","3,3","32,5",283,1,"1,6471","0,7","6,2",45,1,"2,2328","2,8","8,4",87
,,,Чипсы без добавок,20,"37,6933","4,3",1,"2,0998","3,3","5,6",146,0,0,0,0,0,3,"6,4212","3,8",17,151,10,"18,6083","7,1","49,4",277,6,"10,564","4,2",28,131,0,0,0,0,0
,,,Не имеет значения,5,"10,0621","1,2",2,"4,5561","7,1","45,3",222,0,0,0,0,0,1,"1,8707","1,1","18,6",31,1,"1,6452","0,6","16,4",17,0,0,0,0,0,1,"1,9902","2,5","19,8",25
,,Частота потребления чипсов,Каждый день,12,"23,2016","2,7",1,"1,4461","2,2","6,2",314,2,"3,6381","7,6","15,7",849,3,"5,4158","3,2","23,3",397,7,"12,7016","4,8","54,7",590,0,0,0,0,0,0,0,0,0,0
,,,Несколько раз в неделю,71,"133,3008","15,2",12,"22,069","34,2","16,6",853,6,"10,5741",22,"7,9",439,13,"23,5432",14,"17,7",307,23,"42,4496","16,1","31,8",351,16,"30,6712","12,3",23,211,2,"3,9938",5,3,39
,,,Один раз в неделю,83,"155,9259","17,8",5,"10,1311","15,7","6,5",253,2,"4,6739","9,7",3,125,24,"44,5522","26,5","28,6",375,33,"62,0541","23,5","39,8",331,14,"27,2674","10,9","17,5",121,4,"7,2471","9,1","4,6",46
,,,2 - 3 раза в месяц,136,"255,1919","29,2",9,"16,647","25,8","6,5",244,9,"16,3988","34,1","6,4",258,27,"50,523",30,"19,8",249,38,"72,2099","27,4","28,3",226,43,"80,4702","32,2","31,5",210,10,"18,943","23,7","7,4",70
,,,Раз в месяц и реже,91,"171,2611","19,6",3,"6,026","9,3","3,5",71,5,"8,9335","18,6","5,2",114,15,"28,0822","16,7","16,4",112,27,"50,8946","19,3","29,7",129,32,"59,2758","23,7","34,6",125,10,"18,0488","22,5","10,5",54
,,Знание марок чипсов,Chio,173,"326,4159","37,3",6,"10,7435","16,6","3,3",119,7,"13,9157","28,9","4,3",165,35,"66,2301","39,3","20,3",247,64,"119,6357","45,3","36,7",283,52,"97,9256","39,2",30,193,10,"17,9653","22,4","5,5",50
,,,Chipster's,259,"486,8319","55,7",16,"29,2408","45,3",6,228,17,"32,6553","67,8","6,7",273,61,"114,4754",68,"23,5",301,87,"163,711",62,"33,6",273,66,"123,468","49,4","25,4",172,12,"23,2814","29,1","4,8",46
,,,Estrella,164,"308,8705","35,3",7,"14,0902","21,8","4,6",197,9,"17,2771","35,9","5,6",259,33,"62,4321","37,1","20,2",294,61,"114,6018","43,4","37,1",343,44,"83,5358","33,4",27,208,9,"16,9334","21,1","5,5",60
,,,HROOM,148,"278,8726","31,9",9,"17,7274","27,5","6,4",294,6,"10,5665",22,"3,8",188,30,"57,0974","33,9","20,5",320,47,"88,6245","33,6","31,8",315,45,"84,3107","33,8","30,2",250,11,"20,546","25,7","7,4",86
,,,KartoFan,195,"367,0456",42,10,"19,3911",30,"5,3",245,10,"18,1712","37,8",5,246,39,"72,8902","43,3","19,9",310,73,"137,9607","52,3","37,6",372,51,"96,6008","38,7","26,3",218,12,"22,0316","27,5",6,70
,,,Lay's,322,"606,0528","69,3",25,"46,5051",72,"7,7",258,19,"36,3975","75,6",6,216,62,"117,1733","69,6","19,3",219,110,"206,3647","78,2","34,1",244,91,"170,9131","68,4","28,2",169,15,"28,6991","35,8","4,7",40
,,,Pringles,257,"484,4863","55,4",18,"34,7566","53,8","7,2",283,17,"32,0123","66,5","6,6",280,60,"112,8243",67,"23,3",310,84,"158,9197","60,2","32,8",277,69,"130,3744","52,2","26,9",189,8,"15,5989","19,5","3,2",32
,,,Золотисті (Жайвір),138,"258,7463","29,6",10,"18,6842","28,9","7,2",323,4,"7,0747","14,7","2,7",131,28,"52,848","31,4","20,4",308,47,"87,813","33,3","33,9",324,42,"78,1717","31,3","30,2",241,8,"14,1547","17,7","5,5",62
,,,Люкс,322,"605,9896","69,3",28,"52,7897","81,8","8,7",313,22,"40,7421","84,6","6,7",259,61,"114,6909","68,1","18,9",230,106,"200,3818","75,9","33,1",254,85,"159,1425","63,7","26,3",168,20,"38,2427","47,8","6,3",57
,,,Повна Чаша,156,"293,8005","33,6",11,"19,893","30,8","6,8",297,7,"13,2027","27,4","4,5",211,33,"62,7842","37,3","21,4",316,52,"97,7757","37,1","33,3",312,43,"80,1243","32,1","27,3",213,11,"20,0206",25,"6,8",76
,,,Премія,164,"307,7412","35,2",9,"17,8148","27,6","5,8",249,7,"13,0334","27,1","4,2",196,37,"69,5304","41,3","22,6",328,57,"107,7816","40,8",35,322,46,"85,7758","34,3","27,9",214,7,"13,8053","17,2","4,5",49
,,,Розумний вибір,186,"350,3266",40,12,"21,8975","33,9","6,3",264,11,"20,906","43,4",6,270,38,"71,2114","42,3","20,3",289,61,"115,1352","43,6","32,9",296,53,"99,7547","39,9","28,5",214,11,"21,4217","26,8","6,1",65
,,,Своя Лінія,188,"354,3036","40,5",14,"26,5967","41,2","7,5",299,16,"29,7062","61,7","8,4",358,36,"66,9054","39,7","18,9",253,63,"119,2902","45,2","33,7",287,50,"93,7206","37,5","26,5",188,10,"18,0844","22,6","5,1",51
,,Потребление марок чипсов за полгода,Chio,47,"88,2336","10,1",1,"2,6865","4,2",3,110,4,"6,8255","14,2","7,7",301,10,"18,38","10,9","20,8",254,16,"30,0775","11,4","34,1",264,12,"22,3103","8,9","25,3",163,4,"7,9538","9,9",9,83
,,,Chipster's,152,"285,364","32,6",11,"21,0075","32,5","7,4",318,12,"21,669",45,"7,6",352,36,"68,6661","40,8","24,1",350,53,"98,9076","37,5","34,7",320,35,"66,639","26,7","23,4",180,5,"8,4748","10,6",3,32
,,,Estrella,59,"111,5076","12,7",3,"6,0332","9,3","5,4",259,5,"8,8705","18,4",8,408,16,"29,6104","17,6","26,6",428,25,"47,4818",18,"42,6",435,8,"15,2394","6,1","13,7",117,2,"4,2723","5,3","3,8",46
,,,HROOM,58,"109,6953","12,5",2,"4,6843","7,3","4,3",224,3,"5,1807","10,8","4,7",266,14,"26,7166","15,9","24,4",431,21,"40,3767","15,3","36,8",413,13,"24,2238","9,7","22,1",207,5,"8,5132","10,6","7,8",103
,,,KartoFan,88,"165,6319","18,9",5,"9,3041","14,4","5,6",292,6,"11,1212","23,1","6,7",374,15,"29,019","17,2","17,5",307,38,"72,1748","27,4","43,6",484,18,"33,3744","13,4","20,1",187,6,"10,6385","13,3","6,4",84
,,,Lay's,297,"558,6063","63,9",23,"44,1629","68,4","7,9",275,18,"34,6931","72,1","6,2",232,57,"107,313","63,7","19,2",225,100,"188,4519","71,4","33,7",251,86,"161,4224","64,6","28,9",179,12,"22,5629","28,2",4,35
,,,Pringles,160,"301,9836","34,5",9,"17,1051","26,5","5,7",252,15,"27,3647","56,9","9,1",432,40,"75,953","45,1","25,2",377,54,"100,8587","38,2","33,4",318,38,"71,9711","28,8","23,8",189,5,"8,7309","10,9","2,9",33
,,,Золотисті (Жайвір),61,"114,0123",13,3,"6,4987","10,1","5,7",274,1,"1,9071",4,"1,7",86,10,"18,4872",11,"16,2",263,25,"47,5682",18,"41,7",428,16,"30,8467","12,4","27,1",232,5,"8,7045","10,9","7,6",93
,,,Люкс,288,"542,5136",62,27,"51,006",79,"9,4",365,19,"36,1365","75,1","6,7",278,52,"98,6617","58,6","18,2",238,93,"174,4449","66,1","32,2",267,78,"146,3748","58,6",27,187,19,"35,8896","44,8","6,6",65
,,,Повна Чаша,55,"104,3993","11,9",4,"6,8982","10,7","6,6",342,2,"3,4763","7,2","3,3",185,14,"25,4804","15,1","24,4",427,21,"38,8368","14,7","37,2",412,13,"24,7902","9,9","23,7",219,3,"4,9174","6,1","4,7",62
,,,Премія,56,"106,2405","12,1",2,"4,5561","7,1","4,3",206,3,"5,2296","10,9","4,9",254,12,"23,5042",14,"22,1",359,24,"45,5586","17,3","42,9",441,12,"23,1691","9,3","21,8",187,2,"4,2229","5,3",4,48
,,,Розумний вибір,86,"162,7374","18,6",6,"10,8317","16,8","6,7",320,6,"10,4164","21,6","6,4",331,21,"38,664",23,"23,8",386,26,"49,0453","18,6","30,1",310,24,"44,2229","17,7","27,2",233,5,"9,5572","11,9","5,9",72
,,,Своя Лінія,97,"181,7255","20,8",9,"16,8651","26,1","9,3",396,12,"22,1354",46,"12,2",557,22,"40,8419","24,3","22,5",323,32,"59,622","22,6","32,8",299,19,"35,5129","14,2","19,5",149,4,"6,7482","8,4","3,7",40
,,,Другие импортные,26,"48,3654","5,5",2,"4,442","6,9","9,2",359,0,0,0,0,0,7,"13,5024",8,"27,9",368,6,"11,0002","4,2","22,7",190,8,"14,3034","5,7","29,6",206,3,"5,1174","6,4","10,6",105
,,,Другие отечественные,20,"37,4176","4,3",0,0,0,0,0,0,0,0,0,0,3,"5,1099",3,"13,7",172,8,"14,4422","5,5","38,6",309,7,"13,2796","5,3","35,5",237,2,"4,5858","5,7","12,3",116
,,Предпочтение марок чипсов за полгода,Chio,9,"16,7419","1,9",0,0,0,0,0,2,"3,4763","7,2","20,8",574,1,"1,8717","1,1","11,2",97,3,"5,8692","2,2","35,1",193,1,"1,7938","0,7","10,7",49,2,"3,7309","4,7","22,3",145
,,,Chipster's,37,"68,8567","7,9",3,"5,591","8,7","8,1",303,6,"10,9059","22,7","15,8",635,13,"24,0181","14,3","34,9",440,8,"15,4064","5,8","22,4",179,6,"10,4242","4,2","15,1",101,1,"2,5112","3,1","3,6",34
,,,Estrella,20,"37,1175","4,2",1,"2,3422","3,6","6,3",307,3,"5,1807","10,8",14,728,9,"17,5261","10,4","47,2",774,5,"10,2837","3,9","27,7",288,1,"1,7848","0,7","4,8",42,0,0,0,0,0
,,,HROOM,15,"28,9601","3,3",0,0,0,0,0,3,"5,1807","10,8","17,9",861,2,"3,901","2,3","13,5",204,4,"7,798",3,"26,9",258,4,"7,644","3,1","26,4",211,2,"4,4364","5,5","15,3",174
,,,KartoFan,31,"58,7403","6,7",3,"5,0287","7,8","8,6",470,3,"5,2073","10,8","8,9",523,8,"15,2978","9,1",26,482,11,"20,0281","7,6","34,1",400,6,"10,8253","4,3","18,4",181,1,"2,3531","2,9",4,56
,,,Lay's,224,"420,6262","48,1",14,"26,5331","41,1","6,3",215,15,"27,5536","57,2","6,6",240,45,"83,8909","49,8","19,9",229,73,"136,6515","51,8","32,5",237,67,"125,8668","50,4","29,9",182,11,"20,1302","25,1","4,8",41
,,,Pringles,43,"81,2267","9,3",3,"5,0287","7,8","6,2",244,4,"8,4583","17,6","10,4",440,10,"19,577","11,6","24,1",320,13,"24,6328","9,3","30,3",256,10,"19,2219","7,7","23,7",166,2,"4,308","5,4","5,3",53
,,,Золотисті (Жайвір),18,"33,0738","3,8",1,"2,3422","3,6","7,1",293,1,"1,9071",4,"5,8",256,2,"3,1953","1,9","9,7",135,6,"11,5318","4,4","34,9",308,4,"7,1899","2,9","21,7",160,4,"6,9076","8,6","20,9",218
,,,Люкс,180,"338,1318","38,7",15,"28,6601","44,4","8,5",336,11,"21,004","43,6","6,2",264,36,"68,3496","40,6","20,2",270,58,"108,9973","41,3","32,2",273,47,"88,8085","35,6","26,3",186,12,"22,3122","27,9","6,6",66
,,,Повна Чаша,15,"28,3376","3,2",0,0,0,0,0,1,"1,9071",4,"6,7",371,1,"1,7984","1,1","6,3",110,9,"17,0376","6,5","60,1",660,3,"5,2415","2,1","18,5",169,1,"2,3531","2,9","8,3",108
,,,Премія,12,"23,4252","2,7",0,0,0,0,0,2,"3,6114","7,5","15,4",592,4,"8,4367",5,36,434,5,"9,5833","3,6","40,9",313,1,"1,7938","0,7","7,7",49,0,0,0,0,0
,,,Розумний вибір,28,"52,3711",6,0,0,0,0,0,2,"3,8141","7,9","7,3",344,7,"13,4946",8,"25,8",383,11,"20,9668","7,9",40,377,5,"8,7614","3,5","16,7",131,3,"5,3343","6,7","10,2",114
,,,Своя Лінія,40,"74,7588","8,5",5,"9,9571","15,4","13,3",523,5,"9,0223","18,7","12,1",508,11,"20,4335","12,1","27,3",362,14,"25,9719","9,8","34,7",291,4,"7,021","2,8","9,4",66,1,"2,3531","2,9","3,1",31
,,,Другие импортные,8,"15,2766","1,7",1,"2,0998","3,3","13,7",399,0,0,0,0,0,3,"6,5397","3,9","42,8",419,1,"1,4555","0,6","9,5",59,3,"5,1815","2,1","33,9",176,0,0,0,0,0
,,,Другие отечественные,3,"4,9265","0,6",0,0,0,0,0,0,0,0,0,0,1,"1,7984","1,1","36,5",125,1,"1,3829","0,5","28,1",61,1,"1,7452","0,7","35,4",64,0,0,0,0,0
,,Покупка чипсов за полгода,Покупали регулярно,119,"223,6831","25,6",13,"25,2132",39,"11,3",449,8,"15,1795","31,5","6,8",290,26,"48,6928","28,9","21,8",292,42,"79,8202","30,3","35,7",304,23,"43,1736","17,3","19,3",137,6,"11,6038","14,5","5,2",52
,,,Покупали нерегулярно,272,"512,538","58,6",14,"25,6486","39,7",5,146,15,"27,9432","58,1","5,5",170,52,"98,4508","58,5","19,2",189,84,"158,6776","60,1",31,193,90,"168,4893","67,5","32,9",171,18,"33,3285","41,6","6,5",48
,,,Не покупали,74,"138,5309","15,8",7,"13,7116","21,2","9,9",61,3,"5,0087","10,4","3,6",24,11,"21,2457","12,6","15,3",32,13,"25,3518","9,6","18,3",24,20,"38,0791","15,2","27,5",30,19,"35,1341","43,9","25,4",40
,,Ориентация на количество марок при покупке чипсов,Покупали одну определённую марку,100,"188,6326","21,6",6,"10,5102","16,3","5,6",167,4,"6,7426",14,"3,6",115,16,"30,6901","18,2","16,3",164,40,"75,5334","28,6",40,256,28,"52,6382","21,1","27,9",149,7,"12,518","15,6","6,6",50
,,,Покупали 2-3 определённые марки,253,"475,6765","54,4",16,"30,5418","47,3","6,4",228,15,"29,0467","60,3","6,1",233,49,"92,5938",55,"19,5",233,74,"139,7491",53,"29,4",223,82,"153,613","61,5","32,3",205,16,"30,1321","37,6","6,3",57
,,,"Покупали то, что было в продаже",38,"71,912","8,2",5,"9,8097","15,2","13,6",277,4,"7,3335","15,2","10,2",223,13,"23,8598","14,2","33,2",228,12,"23,2152","8,8","32,3",140,3,"5,4116","2,2","7,5",27,1,"2,2822","2,9","3,2",16
,Чёрная икра,Total,,158,"298,1701",100,10,"17,9803",100,6,115,13,"25,3238",100,"8,5",174,38,"72,3667",100,"24,3",157,47,"89,1892",100,"29,9",122,39,"74,1662",100,"24,9",85,10,"19,1438",100,"6,4",31
,,Потребление чипсов за полгода,Потребляли,130,"244,2583","81,9",8,"14,4387","80,3","5,9",190,12,"21,8119","86,1","8,9",308,32,"59,7512","82,6","24,5",265,44,"82,6033","92,6","33,8",232,27,"51,1754",69,21,120,8,"14,4779","75,6","5,9",48
,,,Не потребляли,29,"53,9118","18,1",2,"3,5416","19,7","6,6",44,2,"3,5119","13,9","6,5",47,7,"12,6156","17,4","23,4",53,4,"6,586","7,4","12,2",18,12,"22,9907",31,"42,6",51,2,"4,6659","24,4","8,7",15
,,Предпочтение вкусовых качеств чипсов,Барбекю,27,"51,3263","17,2",1,"1,5913","8,9","3,1",213,4,"7,4234","29,3","14,5",1 067,12,"21,9823","30,4","42,8",993,3,"5,6648","6,4",11,162,7,"12,8676","17,3","25,1",307,1,"1,7969","9,4","3,5",61
,,,Бекон,62,"116,4558","39,1",4,"8,0162","44,6","6,9",336,5,"10,2722","40,6","8,8",463,19,"36,0459","49,8",31,510,15,"27,8024","31,2","23,9",250,13,"23,9181","32,2","20,5",179,6,"10,401","54,3","8,9",110
,,,Сыр,83,"157,0532","52,7",4,"7,5918","42,2","4,8",227,6,"11,3279","44,7","7,2",364,24,"45,4783","62,8",29,459,29,"54,5701","61,2","34,7",349,17,"31,1384",42,"19,8",166,4,"6,9467","36,3","4,4",53
,,,Лук,36,"67,7664","22,7",2,"3,7013","20,6","5,5",290,1,"1,9071","7,5","2,8",160,12,"22,6741","31,3","33,5",599,14,"25,4169","28,5","37,5",426,7,"14,0671",19,"20,8",197,0,0,0,0,0
,,,Грибы,44,"82,497","27,7",2,"3,1801","17,7","3,9",215,6,"10,6531","42,1","12,9",774,13,"24,3417","33,6","29,5",556,14,"27,2173","30,5",33,394,7,"13,0279","17,6","15,8",157,2,"4,0768","21,3","4,9",70
